"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pf","pk"
"PBANKA_1308200",-0.000255394108579796,0.963268138938843,0.0235606199347879,0.602730962354022,0.730403002447142,2.29955102777039e-99,-0.350583759945846,6.5872296142173e-90,-0.115611871771982,1.47942532465391e-06,0.103892774034585,8.65183970624123e-15,0.696783429790436,3.94746147596234e-28,-0.952007229749747,5.28397129525817e-66,-0.170707516994772,9.51489863672304e-15,-0.000307927646188728,0.216457407378369,0,1,0.00403548008340257,0.607630064273872,-0.00609521105690741,0.559426179759046,"PF3D7_1444300","PKNH_1238000"
"PBANKA_1308500",-0.00170582761276994,0.934806716090631,-0.00698477757035621,0.90931952632922,0.012151224322534,0.0681333915234819,0.141381521361951,2.13775013679795e-55,0.643744814176533,1.9669823972692e-47,-0.333070538606799,4.42480979039314e-35,-0.0684789217798404,0.000144424908063633,-0.00709125609044208,0.208978504861112,-0.00520955413062854,0.264678841830077,0.0269973600093169,0.0426429483368326,-0.344663607217788,0.8075414615236,-0.0157725148948544,0.997809652866852,0.000301765581184556,0.737740429543604,"PF3D7_1444700","PKNH_1237600"
"PBANKA_1309000",0.293076054939395,0.610509655162121,-0.184334348054877,0.0199984048822994,0.119400762276233,2.95776863972477e-14,-0.136306772254898,1.21402457638912e-127,0.00397393238312527,0.065481506577024,0.00828985038048245,1.36440547007319e-06,-0.00345913562170596,0.391192908898279,0.0145733782755172,0.0908475801864146,-0.0309605930805015,0.00944930990492225,0.105759396814045,0.00528579425773973,1.74342827986537,0.8075414615236,0.309791273620974,0.840418841656682,0.0363590975509207,0.884288639597607,"PF3D7_1445200","PKNH_1237100"
"PBANKA_1309400",-0.0664294183536707,0.854304176733428,-0.471063667857674,8.07497934424487e-05,-0.00299215794952408,0.618895181112044,-0.0206196711149447,2.24091979325606e-24,-4.33854775932662e-05,1,0.00754307683657755,0.13810726417467,0.164117986351501,0.000572962763390899,0.134504542070421,0.0514576133539923,-0.209469893966477,5.13731706915676e-05,-0.0864414966244601,0.0119128894030748,0.232382692706015,0.8075414615236,0.0203639076952439,0.997809652866852,0.245408487801386,0.295946263095413,"PF3D7_1445600","PKNH_1236600"
"PBANKA_1309700",1.33817090031511,2.01620589413052e-07,-0.783143711462075,3.03352051185342e-05,-0.241560137299492,6.1185699038691e-48,0.000786445137412162,0.0029196834704745,0.00288389056181722,0.114801366681696,0.000241257808441879,0.510463929728941,0.124828079832323,3.860855183166e-11,0.152826995851588,5.52868607083973e-14,-0.213327948825253,2.0098670448637e-10,9.17558030439869e-06,0.255118536309933,-0.00078951773194668,0.8075414615236,-0.000457075783635716,0.607630064273872,0.169861172190542,0.614710409859654,"PF3D7_1445900","PKNH_1236300"
"PBANKA_1310600",-9.77696119495164e-06,0.970977007087584,-0.0180567677654816,0.82881403189023,0.112745976873534,3.82727873539036e-22,-0.0330083978365316,0.00222427329411349,0.107068443290869,5.23838003897229e-07,-0.0451884421045949,3.39117488256334e-19,0.314554405930808,4.66991510845745e-13,-0.533060311175035,1.59205722984023e-22,0.00495611152187981,0.83597894596421,-4.20287514458438e-05,0.0824679412233069,0.00183354832543644,0.8075414615236,-0.000172877033944157,0.661244874458492,0.00603969559063559,0.594799891200214,"PF3D7_1446800","PKNH_1235400"
"PBANKA_1310800",1.07436742004136,3.53850844442114e-09,0.399584796604525,0.0433341732031874,-1.08816089275704,4.30026576272206e-126,-0.00234451961015996,0.143773462336064,0,1,0.0126114186325535,4.09935309070954e-15,-0.0594018704923077,2.40993451151929e-06,-0.00772618252416496,0.000250787948388301,-0.00912646493756657,1.22667620180248e-05,0.000604133463241211,0.638672770154844,-0.000103641330461419,0.831231398686864,-0.00010727727049873,0.712189286701739,0.0874327749601642,0.705755973892045,"PF3D7_1447000","PKNH_1235200"
"PBANKA_1311000",0.0248595862137871,0.319227091501925,-0.0656555685453204,0.0066231648232536,-0.0730561605683874,0.0001063746516041,0.00132299595095649,0.528183114839741,0.352329294392534,6.59756191507648e-38,0.166853548572905,3.73366551763236e-09,-0.778242210693196,3.69749016545403e-24,-0.00176714979450241,0.404319470404278,0.00469781464691979,0.322597307227418,0.0383518499808778,0.309196749633067,0.228070853998604,0.831231398686864,0,1,0,1,"PF3D7_1447200","PKNH_1235000"
"PBANKA_1312800",-0.0207823858730819,0.657774637758433,-0.000863992375174207,0.191722027013358,-0.000187408728112441,0.108897420325497,0.00199567302238196,8.98017834010332e-13,0.0302637087607019,1.02548872645027e-21,0.00185176573705987,0.581367009858352,0.133487468334876,6.29519124440258e-08,0.371858956588825,2.14413817855569e-12,0.318027487498811,0.0157118659523329,-0.105747230691743,0.185629569119677,0,1,0,1,-0.0213478573252999,0.867776766970959,"PF3D7_1449100","PKNH_1233000"
"PBANKA_1312900",-0.0154834693874243,0.778386194066181,0.000342741357079648,0.0433272771501277,-0.000312456224895349,0.0123146101586049,-0.000141876019007737,6.84098527386596e-09,0.000914162908376817,1.35129916684983e-16,0.00497655037495724,0.0462555450684162,0.152757886058563,2.49194778142433e-06,0.618538291698408,1.57599376390762e-29,-1.49054661086339,8.19911018209047e-28,-0.00182008497009997,0.287873167648017,0,1,0,1,-0.0160946792451828,0.61184466558691,NA,NA
"PBANKA_1315000",0.00330677171133388,0.672626558820068,0.00154069318595937,0.947628243285273,0.0565002111334924,8.20576459822392e-19,0.28883161164382,3.85434163953074e-145,0.720562170372844,1.26478230916897e-46,-0.401946067600336,7.47856930135399e-61,0.446647265190911,1.03997151919401e-13,-0.642133398129718,8.44036320622292e-38,-0.0212149184697269,0.280513876209304,-0.00154495934912098,0.220779472632466,0.0019666275932212,0.8075414615236,-0.00103396101218413,0.612915747013976,0.0141525856134559,0.70252434698686,"PF3D7_1451300","PKNH_1230800"
"PBANKA_1316300",-0.000633108413101818,0.937327825105917,0.0219155514169058,0.500296089726127,0.184430735490041,2.85686265623417e-38,-0.00902454806478485,0.494608971990989,-0.107691779060885,6.0223629307533e-08,-0.0379216566719129,8.07101474454887e-07,0.475274948414575,6.27366072760755e-13,-0.197257143356773,0.00079495726189709,-0.197857931671387,0.067344206567399,-0.0708271691567253,0.00119885449312362,-0.00240497339613823,0.811272177767603,-0.00172472057492568,0.607630064273872,0.00513213908042716,0.594799891200214,"PF3D7_1452600","PKNH_1229500"
"PBANKA_1316400",-0.0014418217318552,0.876202239595046,-0.0336039753693603,0.511794988323701,0.123943699924276,7.68669494950096e-05,0.0877561587096127,0.000130245025877644,0.0611519463707815,0.142821306396511,-0.116381722962527,3.1838080823004e-06,-0.349090670076709,1.83238782363738e-12,-0.0111138624325642,0.00787734569617321,0.00276849628966097,0.181735958035431,-0.000574938902714112,0.556291864314173,-0.000412768573358779,0.8075414615236,-2.09313472352218e-05,0.956337312607095,-0.0264275779079186,0.724953088549867,"PF3D7_1452700","PKNH_1229400"
"PBANKA_1316900",-0.0043517970841488,0.61846120618596,0.00155572643524875,0.896089057534388,0.0928935501774485,1.25064606985786e-26,0.258686495618742,2.09757998041469e-131,0.377935317364619,3.55896495779507e-33,-0.355428086165901,1.33746787651536e-69,0.662436956798397,1.01477672351443e-17,-0.381195806573152,6.29688735492931e-22,0.0162794507248951,8.58226267748588e-07,-0.0674150529286147,9.39773567446225e-10,0.0186241218587303,0.8075414615236,0.0623721150334871,0.607630064273872,-0.0025993444419902,0.666415543033648,"PF3D7_1453200","PKNH_1228900"
"PBANKA_1317400",-0.0102891225086852,0.000100781480666171,0.0347583417665467,0.0115532717781201,0.0751715256193526,0.0498931365174904,-0.0897809124825615,5.34803480729377e-33,-0.0134345478334283,0.000105177931076819,0.000134895591961709,0.0263635582629475,0.00013559732548012,0.76728297548136,-0.000551592354111273,0.39096447566279,0.000297444177532972,0.825259463974655,0.0018199270615739,0.0471793205455061,0.0437509067318075,0.8075414615236,0.0501160839105328,0.607630064273872,-0.00107133284865756,0.9114343531925,"PF3D7_1453700","PKNH_1228400"
"PBANKA_1317800",-0.0147409525533606,0.728511399972537,-0.0143535452630112,0.737757876705407,0.920585925244067,7.57625017761927e-79,-0.527532460606365,1.07838487388892e-89,-0.0543870319819235,0.00919981639834565,-0.0231972733258916,0.00138133651957326,0.345850990321159,8.26121265546596e-14,-0.265109099763724,1.48641212722031e-19,-0.0502028606983695,0.00319710227611451,-2.67339043158752e-05,0.436550376804056,-0.00087884644825009,0.8075414615236,-0.000540458208416107,0.607630064273872,-0.00960156998847677,0.589481197441788,"PF3D7_1454100","PKNH_1228000"
"PBANKA_1318900",4.38955321005311e-05,0.700597634748563,0.000596457518727405,0.69107098900072,0.00458996896925694,0.0324194380656347,-0.00668695216928427,0.0253996746754768,0.0661524453492888,6.65066964176653e-05,0.0459592112464003,3.45641749554526e-05,0.543859554015047,5.05647728041958e-10,-0.499697373083476,6.65449152489489e-28,-0.00243127004405453,0.791980697575913,-1.77676675592967e-05,0.438753925408586,0.000626686576518272,0.8075414615236,6.41663538595958e-05,0.729041353520891,0.0879831321966209,0.630977279619972,NA,NA
"PBANKA_1320600",0.6689388801158,0.000655160793411541,-0.205530471867056,0.463481909697155,-0.328904454777954,8.5392496184835e-32,0.00864851487099108,1.34361555977392e-10,0.0335129635094556,9.43242050822895e-06,-0.00763087531755985,3.83987739265045e-07,-0.000415277787382493,0.908426217255655,-0.00107318357771689,0.369271835529437,0.000930428162101053,0.135052834622287,-0.0012083883764732,0.716551791346506,-0.000748623288338564,0.8075414615236,0.0725745030322779,0.607630064273872,0.0832143486837992,0.607946780853055,"PF3D7_1456900","PKNH_1224900"
"PBANKA_1322600",-0.0468952823856326,0.284824725977923,0.00087316851311225,0.941890277912797,0.0238785165497588,1.13446316533353e-08,0.0814140161613394,5.53177706390973e-35,0.240221056742979,1.25418475162355e-10,-0.0597925370348013,0.0213779632364679,-0.0191367552734763,0.0932431656612414,0.0166420142986689,0.0363839118756066,-0.0254210400547732,0.266761190978224,-0.00152822010026756,0.0189773112435213,0.0148403313822062,0.8075414615236,-0.00352107704200359,0.813271867722461,-0.000685387310676612,0.707010830222538,"PF3D7_1458900","PKNH_1222900"
"PBANKA_1324100",0.00136046180570125,0.967361880789538,-0.016263752924741,0.300700642911701,0.559736563770108,1.76129565470967e-73,-0.53429132732777,6.1541297779143e-100,-0.0569702295615657,1.05381066235863e-06,0.010521261261866,0.000130701642159138,-0.0585629769783964,1.19030737476601e-05,0.00212832668289061,0.768720947581994,0.00960311368318471,0.0208668927915228,0.00161816030529616,2.70466353392691e-05,-0.00701457688222638,0.8075414615236,0.00041262473115495,0.887797832499328,0.028800840986043,0.594799891200214,"PF3D7_1460400","PKNH_1221300"
"PBANKA_1324600",-0.00164879784789705,0.793624343443716,0.027673267939058,0.368600818883218,0.246560896457202,4.88354412439529e-45,0.0136434327551211,0.521137232200076,-0.0211182810899871,0.740651489758008,-0.0787056841111836,5.02817248558191e-12,-0.0142933638948714,0.0846649793711998,-0.00697915155721966,0.00457528823607584,-0.000407019622520824,0.722033725939265,0.00356404162759345,0.486215688762609,-0.00153328119536646,0.8075414615236,-0.000460693884332678,0.631089663470055,0.0339280032643447,0.562878619662908,NA,NA
"PBANKA_1326800",0.000236185005105948,0.5041189967488,0.0249645364878703,0.412545058964596,0.248086325465667,5.94286111106467e-44,0.14860192466188,4.49436466658044e-12,-0.191143455572737,0.000752680431105569,-0.109390922425691,5.5557439523664e-09,-0.0029233437806853,0.121999559773743,0.00134016238353562,4.95632174810586e-30,0.000749358063650417,0.603452508303612,-0.00419739871452072,0.287953845882207,-0.00459474239836587,0.8075414615236,-0.00185192780363991,0.607630064273872,0.00304964270630805,0.611705324196488,"PF3D7_1463200","PKNH_1218300"
"PBANKA_1327021",-0.349776237849049,0.000241710332280072,0.00618143410913029,0.683440015546653,0.273088054969311,4.19806102333358e-83,-0.130464041358089,2.00601377966194e-29,-0.058296470769958,0.00132984028989761,-0.0437039383422365,2.46855164273342e-05,-0.0325197762054639,0.0490843728196119,-0.0018675861338592,0.631414509540183,0.00113354716618465,0.525939983213783,0.373164208401997,1.69183763033546e-07,-2.09384687256198,0.8075414615236,1.60020898157283,0.648772148830564,0.188090068457813,0.823040065721521,NA,NA
"PBANKA_1327080",-0.000444049996667832,0.551700164760954,-0.00640526899361002,0.903279482553823,0.0810007796048805,4.0886585091458e-08,-0.0857350960085692,7.38123158921726e-06,0.144081802374061,0.000601644758206596,0.000568408330747422,1,-0.278259871920986,4.96598027091728e-07,-0.0103118416924285,0.33062249076429,0.000537588085034509,0.00112059337248935,8.64384166345803e-05,0.102013866432599,-0.00187947319353704,0.8075414615236,0.000651901730280052,0.9703335566921,0.039295719064858,0.648709879379301,NA,NA
"PBANKA_1327100",-0.0693313451195082,0.678842722645199,0.000453750873630694,0.276007346868163,0.0019193584996602,2.05510880105963e-13,0.00342891180149989,3.63775872730688e-15,-0.00303436945628363,0.00302596980014073,0.00642713865721162,0.01634148057401,0.329399336721876,1.45677265073958e-11,-0.197951272614403,0.0132412558580754,-0.111984577688103,0.341460475559982,-0.0177010344150305,0.185649664767317,0.973076823159352,0.8075414615236,0.491579951419609,0.607630064273872,-0.221820829335712,0.558223580264375,"PF3D7_1463900","PKNH_1217600"
"PBANKA_1329200",-0.0285497631707238,0.816788852552338,-0.0767891701771116,0.00308275293295609,-0.00344457125003573,0.0686547176032448,0.00211566616035362,0.00282017258125857,0.00157237115767084,0.477698924428516,-0.00286110300958773,0.0187579936043036,0.0259551778113323,1.3869265682547e-05,0.11763957741299,1.69496383065053e-12,0.434054706464224,1.61093263816323e-08,0.0163044437062332,0.900463351875251,0.86241281638778,0.96944782263925,-1.01902573863775,0.723320998333952,-0.266918341796405,0.0828752345481371,"PF3D7_1465800","PKNH_1215700"
"PBANKA_1329300",1.01735188345426,8.36983091706245e-09,0.32792014417885,0.0564383030463254,-1.15921280225236,6.98762870073292e-135,-0.000347536379219256,0.875832914978973,0,1,0.00105584148512639,0.0261626155972778,0.0858272010776939,2.64349651764901e-13,-0.0320315756292861,2.12574240170245e-12,-0.00567310524258343,6.45820915665979e-10,0.00426003467212988,4.44775529334838e-05,-0.0120009191621871,0.873489422722441,0.00668930864837891,0.700385850434738,0.114432989071837,0.688867032766282,"PF3D7_1465900","PKNH_1215600"
"PBANKA_1329500",-0.00428416520305934,0.48447626996327,-0.0026336438590495,0.930350456023503,0.0399617131661127,8.35412023029221e-06,0.44267409989935,2.38092746533429e-188,0.605850779010079,7.39440224171285e-36,-0.399131175424267,1.82524463982754e-66,-0.0177256051428068,0.606591746755563,-0.0608799116573018,8.56474195561977e-06,0.0463529403713489,3.13670198068063e-07,-0.0885917940502178,0.133935515132956,-0.0926970144548205,1,-0.118027167203122,0.933752525188008,-0.0879438607347915,0.179951331960267,"PF3D7_1466100","PKNH_1215400"
"PBANKA_1329900",-0.2128936372179,0.215582858507093,-0.00118262685990254,0.986719405624416,0.23120216363942,1.95055224178993e-24,-0.254859043219032,1.58330248903615e-89,-0.057217906163461,6.59786553589606e-11,-0.00212631495469838,0.244412207733322,0.000177960826912702,0.0175622292231662,-0.00278229676305443,0.729556625590457,0.740236326118259,6.56098795554471e-17,-0.796205843775918,0.000273178170373484,-1.55059186023611,0.860334676922246,1.31501499558106,0.607630064273872,-0.0756020044700932,0.843601476185952,NA,NA
"PBANKA_1330100",-0.0206658263509152,0.964801162705954,-0.0734391736108365,0.725608658802598,-0.4767042433721,8.02940353031913e-44,0.00400685555355447,0.059802119302839,0.000610271237884574,0.506074362428328,7.13952422196339e-05,0.50879725884378,-0.001278499651379,0.411652164252638,0.00159528384446367,0.651797173785268,0.00104551985007607,0.206827754953401,-0.000157569935881559,0.250201448560214,-0.00236686739592904,0.8075414615236,0.31218408118414,0.607630064273872,0.320714970703923,0.219888883615971,"PF3D7_1466700","PKNH_1214800"
"PBANKA_1330300",-0.0398129066471087,0.678842722645199,-0.0010612024054415,0.631823146168171,0.161592884745107,6.1005272070295e-50,-0.103849394457709,6.10120373666401e-47,-0.000333953689208044,1,0.0352306803920411,0.000288128458756714,0.96823392731925,1.02131645236082e-25,-0.666435464837305,8.36403950689701e-32,0.0560426996929119,0.00620085333630109,-0.00649394403475921,0.163203984512053,0.364971280357579,0.8075414615236,-0.000555097025997151,0.607630064273872,-0.0391034082230086,0.558223580264375,"PF3D7_1466900","PKNH_1214400"
"PBANKA_1330800",-0.0130006703577065,0.678842722645199,0.0245774315351442,0.530652002304706,0.926580322340236,8.11215096475754e-89,-0.567301015957732,3.22262134588001e-99,-0.291796654928873,2.68424263166207e-25,0.0402682657968448,0.00730902155825539,-0.130111924240477,1.06331269028114e-05,0.00380727094019423,0.27859627594598,0.00608764500738033,0.304219084146549,-0.00380666832069158,0.213712259506905,0.253930682408666,0.8075414615236,-0.00127829488782401,0.612915747013976,-0.00785689515799054,0.594799891200214,"PF3D7_1467500","PKNH_1213800"
"PBANKA_1331100",9.03112237354988e-05,0.24198505519128,0.0551396030479464,0.306858917511942,0.596534866092167,6.96490102641705e-79,0.0174204719094725,0.404632322923978,-0.0745705129348028,0.107375658457904,-0.417357419198467,1.04747153336952e-64,0.190756205445718,7.80863339011132e-07,-0.215202565051138,3.48961882231378e-15,-0.00146354428662444,0.00379916585962776,0.000116135629240306,0.0196746714385074,-0.00164473130481152,0.8075414615236,0.000306554970464829,0.607630064273872,-0.00482918960647252,0.68976037341419,"PF3D7_1467800","PKNH_1213500"
"PBANKA_1331200",-0.146168767790733,0.149560139319267,-0.0115456218226927,0.251027751816048,0.000169965979212039,0.932514501248374,0.00324174589881643,0.000846696627884195,0.220818569303495,2.06819380173007e-33,-0.149670960012744,6.41468483509668e-27,0.883356865922786,5.13528151697116e-22,-0.596271594509895,1.37411083698702e-23,1.31752638194968,2.46577414897365e-26,-0.173369194351595,0.0883463053315881,0.705705112634962,0.884736067151138,1.13044211631033,0.607630064273872,0.060939258037168,0.849415314037851,"PF3D7_1467900","PKNH_1213300"
"PBANKA_1331300",-0.0693772225433627,0.710950390148537,0.0162959133773544,0.635189811961231,0.583548453350129,8.88402293309383e-74,-0.0390497636314498,0.0703629830976844,0.130809584826444,0.00124096276864537,-0.352062559228417,7.97275021955367e-48,0.10952433032675,0.0428174418437143,0.0097336470050845,0.919419196564411,-0.13003568424912,0.0423077601654051,-0.014619148210071,0.392655404362969,1.59491149813227,0.8075414615236,0.00109080434375747,0.95990567047226,0.0550574645747374,0.819128135464848,"PF3D7_1468000","PKNH_1213200"
"PBANKA_1332700",-0.034591219913528,0.781639702704756,0.00896829552547639,0.635189811961231,-0.00387067725516496,0.0132227668584263,-0.0013316364536828,3.91837993506135e-24,1.57470669757416e-05,0.144905919907803,-2.88740769475657e-06,0.380386636583381,3.18300018917996e-05,0.00814301520694838,0.000197505802193815,0.207354043387182,0.0794743967549283,0.000767024327646988,1.05137057429442,5.04165147552431e-09,-5.04983677393372,0.8075414615236,-2.98432896436784,0.607630064273872,-1.08298134614445,0.0104989036482171,NA,NA
"PBANKA_1334100",0.00121407582216061,0.000102075719794702,0.0500439291036146,0.633720120833267,0.565773974453413,3.26591086242302e-71,0.0506373005791387,0.113277925184721,-0.265642067099029,6.7195320123101e-05,0.0785652016407366,0.000135586680140161,0.138281346383406,0.179952045460264,-0.21977081688852,4.57686278923977e-18,1.02680280606242e-05,0.958577495051146,-0.00150332214845979,4.18366751930951e-13,0,1,0,1,0,1,"PF3D7_1470900","PKNH_1210100"
"PBANKA_1335500",-0.0254929761681448,0.704985340656664,0,1,0.000571777088092456,0.639828360172397,-0.000900012857787145,7.02329045933227e-05,6.86786346658101e-05,0.232193203306002,5.5661310081715e-05,0.910283349379624,-3.59767629602384e-05,0.00135975930926528,0.00701906123120189,0.154941985349648,1.1730352404853,1.33595836371085e-37,-1.26704298888161,5.16000818849231e-14,0.496767833244806,0.99405930268329,-1.09683078306553,0.617499315968443,-0.139608721779748,0.558223580264375,"PF3D7_1472300","PKNH_1208700"
"PBANKA_1335600",-0.35509631484315,0.00131928922327195,-0.0191798042071259,0.786725022099614,0.158036376933768,2.2290998054415e-10,-0.000257578802246392,1,-0.259001191624334,8.52737797819597e-15,0.00480044302146848,0.0230167084960139,0.0282481088039999,0.224641828425359,-0.0331911014255686,1.36999017058095e-07,0.156336238219622,1.29541961258552e-06,0.225137819155716,0.136465442133287,1.74631387438049,0.873126405251999,0.698367596091842,0.717274932382509,0.178588977547216,0.618805239546513,"PF3D7_1472400","PKNH_1208600"
"PBANKA_1336500",-0.0302375135205159,0.708588940598466,0.00368670074176986,0.942771706749675,0.153806766828092,3.78068006891029e-30,0.10996428260021,3.13280154823076e-11,-0.145906988264668,8.01028952236433e-07,0.216180204554654,1.00060671448152e-33,-0.279789749907485,1.39988504824318e-12,-0.0386653943201632,0.0830112535984306,0.00501546317502001,0.453386993666991,0.357007481794891,0.00450959725878898,3.98623272499883,0.8075414615236,-1.58985151262457,0.607630064273872,0.0414388775141605,0.838400572842874,"PF3D7_1473300","PKNH_1207700"
"PBANKA_1337500",-0.00198938520949574,0.551700164760954,-0.00191932435466794,0.573079004832853,0.00901650914760076,0.00398645692582106,0.00138912742822035,0.508536515191982,0.324369435384509,1.39613020002382e-26,-0.249337227677267,2.40828046642254e-17,0.244704249705796,0.00171083095292754,-0.18927534162216,9.32523821788166e-09,0.14344577148377,0.0056411632553675,-0.00628429590821296,0.216803955703174,-0.00211769594278141,0.867495202335921,-0.000458706099582919,0.992442217100906,0.0274097043897913,0.594799891200214,"PF3D7_1322200","PKNH_1206600"
"PBANKA_1337700",0.00272725449909513,0.000166135359499514,0.00669212434424458,0.8423327577502,0.763383187055038,4.05095333813412e-58,-0.456903040531033,1.01066811010685e-78,0.00657377189295276,0.75001616732924,0.0913180590671654,3.37865381231023e-11,-0.352216243670544,0.000263901934887443,-0.0979548652693077,8.2267480731318e-09,0.000498128065045644,0.00168344775375033,-0.000596151242699673,0.000478037302704888,-0.00422476378087417,0.8075414615236,0.00285238036046727,0.607630064273872,0.0785320370456918,0.558223580264375,NA,NA
"PBANKA_1337800",-1.08769229759141e-05,0.860183503210434,0.0439750680312774,0.453745536904481,0.835677485937562,1.24552373838427e-94,-0.244500642350791,1.18548066298284e-33,0.368132659819903,1.53689424046407e-20,-0.460085590001533,6.59773542757528e-91,0.253614090239553,2.55799717882755e-10,-0.389890856853074,3.32142910199083e-20,-0.00206623158127698,0.715303496827487,-2.16652817130829e-05,0.504095471355359,-0.00016078273352885,0.986981080242171,9.14910501275016e-05,0.95990567047226,0.0186282987743369,0.594799891200214,"PF3D7_1322500","PKNH_1206300"
"PBANKA_1338000",-0.000293391432327953,0.339256562575263,0.0414755727184086,0.294781330760693,0.7974809103677,7.48849963281781e-105,-0.609895817920942,1.52148900244387e-89,-0.137598559165239,0.000280971899645495,0.0120850461511983,0.285720498367857,0.0153011061521355,0.475124742119147,-0.0422242987343012,0.00012249592963388,0.00277694911482378,0.519926835339693,0.00020114603162532,0.00586619795235585,-0.00204571703249525,0.8075414615236,-0.000329861223646029,0.701401294013674,-0.000228857911622281,0.705755973892045,"PF3D7_1322800","PKNH_1206000"
"PBANKA_1338100",-0.00476944977119681,0.790003655520938,-0.0103556301265781,0.289261979463708,-0.0085186922041696,0.000664980133282437,0.00651502184478741,3.55910657677157e-05,0.0811556203305787,1.09628000548135e-07,0.00619468451070596,0.667715166710495,0.0481046702420686,0.132179084845902,0.00647957503878743,0.892142148078514,-0.0501867395432511,0.293972860834256,-0.00213833437866193,3.2336204970192e-06,-0.0111967396446597,0.8075414615236,0.00634804084955711,0.607630064273872,-0.00326601237399405,0.976254899868957,"PF3D7_1322900","PKNH_1205900"
"PBANKA_1339600",-0.0879610906300542,0.319227091501925,-0.015875480580812,0.41220210454442,0.158827444609663,8.6132626549084e-20,-0.117950430465412,1.1400758929589e-34,0.0354681733228424,0.0024798450565649,0.132828427265865,2.41095704590394e-16,0.178734673799648,0.0586659341292711,-0.0810289926699172,0.0339715232176066,-0.30715466331478,3.17057706809818e-05,0.000403274564102214,0.0474685096900258,0.758803537080011,0.8075414615236,-0.00317890050111569,0.607630064273872,0.0494177858457854,0.573264279010516,"PF3D7_1324400","PKNH_1204400"
"PBANKA_1339800",-0.195566781503665,0.0628004789685744,0.0228172678936907,0.218168732284935,0.761367858964762,2.05797709243228e-92,-0.660249577950489,2.95348239480116e-116,-0.0178839743249186,0.639190802362413,-0.0705502284568637,1.50311426237692e-12,0.0144108615467815,0.0572190092990687,-0.0188348766682065,0.0648118614032596,0.00232754561717427,0.736476829709371,-0.00314102267857107,0.899494173620706,2.42825954141629,0.8075414615236,0.128186776292043,0.799922088299394,-0.0294295758987899,0.779358320804804,"PF3D7_1324600","PKNH_1204200"
"PBANKA_1341200",-0.0108377488497008,0.871773682033915,-0.0272082559654175,0.216418596597274,0.000954805428391067,0.818853131188158,-0.013919559358459,4.7434803370803e-11,0.00937805623677725,0.00328875305286096,0.017799214482198,1.2002402275552e-05,0.371266173904294,3.24667991678761e-18,0.715197959779326,3.14787022053953e-32,-0.774532829006327,1.14885775634718e-11,-0.0626417605935975,0.0972749004213585,0.532522097693166,0.8075414615236,0,1,-0.0606513741993686,0.605659343232699,"PF3D7_1326100","PKNH_1202600"
"PBANKA_1341800",-0.0549139248114157,0.678842722645199,0.0308723226735327,0.511958783052093,0.0849964494336543,1.03250818421332e-18,-0.119464594315546,6.59287871596113e-59,-0.0196729481082215,0.000136680874415595,-0.00308656217177196,0.0409365172104699,0.0272255805666138,0.000137940805154093,0.0227391256889945,0.21158364803003,1.17210508623044,1.7424264817224e-18,-0.0588567886840398,0.652899437183208,-0.363254367116975,0.97571157466155,-0.442624371348773,0.785037668952614,-0.221705301948164,0.242161875281568,"PF3D7_1326600","PKNH_1202000"
"PBANKA_1344400",-0.0101795351096424,0.728511399972537,4.05148276607185e-05,0.189312700813439,0.000124389152382204,1.91361108930257e-38,0.000585713281171049,0.0963522290920807,0.00527792019453351,0.0965385629728085,0.160830232266291,3.88299031955612e-38,0.545855138069001,4.90394596180055e-07,-0.473597272009737,8.18100380776636e-18,0.333305337044959,0.00857007895280011,-0.0564549772930377,0.127608707266257,0.624706434686458,0.8075414615236,0,1,-0.0809570293477356,0.645374610414642,"PF3D7_1329400","PKNH_1271000"
"PBANKA_1344500",1.07030667171607,1.47241442200906e-05,-1.36375224878061,4.77808977619662e-16,-0.0835891878106875,1.1987984015358e-12,0.0118342263615798,1.51004019390068e-09,-0.013247283133466,0.0164077469892859,0.000772101120752446,0.484902509322996,-0.00495190235102533,0.00566082192738496,0.00215456279142502,0.185843852778664,0.00211329606039237,0.728686954029843,0.0375683504192885,0.001589671472569,-0.440089795676956,0.8075414615236,-0.225864534391958,0.607630064273872,0.488005163396963,0.0281051989080142,NA,NA
"PBANKA_1345000",-0.00271899188391136,0.783215743906656,0.0011705804686382,0.985798317507427,0.213854377933106,6.69416209315447e-26,0.263308624124855,1.28983629537706e-29,-0.469074816452559,3.29978618375923e-29,0.054401429762158,0.000823492639445412,-0.0330349127903147,0.0040415671165608,-0.000119482326697552,0.982863975326775,-9.48133920276306e-05,0.83597894596421,-1.28516027093657e-05,0.994963895155592,0.011909118884399,0.814514706445614,-0.0018017623429109,0.944865884223473,0.00489646926870245,0.011295972460603,NA,NA
