"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pk","pb"
"PF3D7_1351000",-0.0311346313996027,0.678703948842491,0.0702210766548203,0.413402243373154,0.00637010162067761,0.968565475410315,-0.044398965234211,2.15897564308272e-06,-0.0506087748095186,1.38602387705989e-17,-0.00165609923112983,5.3772842115407e-05,-2.5428591987661e-05,0.986034430209896,0.311022960312345,2.50789640356791e-66,-0.711685468056906,1.57573521016658e-13,0,1,0,1,0,1,0,1,NA,NA
"PF3D7_1351400",0.000823893085608526,1,0.269393903985027,0.753582888239771,0.012005996696564,0.95549826070126,-0.147516727202086,9.33392115219281e-52,-0.00315308370320051,0.0253159961922216,0.00686267905336586,2.2275565970864e-31,0.00152540719286857,0.834456488579979,-0.00467756144173254,3.70845092805222e-08,-0.000180436575059123,0.38552292007257,0.0197208872832934,0.000290113597651376,-0.0546782240935423,1,0.0523865665464159,0.984252042964702,-0.00626225209880835,1,"PKNH_1249500","PBANKA_1364200"
"PF3D7_1351700",0.337005521110398,0.678703948842491,0.093898216086185,0.992721944520643,-0.00012505075252882,0.95549826070126,-0.000275032294181554,0.161669400859712,-7.49288863508272e-05,0.0967397295884562,1.12139876966828e-07,0.989849992081478,0.000814343787580855,0.214970590893969,0.392793674798678,2.26895168771282e-90,0.470465729470173,7.79217506899391e-07,-0.0287691512124498,0.58789214834003,0,1,0,1,-0.00163541311744776,1,"PKNH_1249300","PBANKA_1364400"
"PF3D7_1352200",0,1,0.0758344227322093,0.992721944520643,-0.0178866677391738,0.926878552582867,-0.0780956197390019,5.35047373904453e-16,-0.0101758476903122,0.00108896255537456,8.96216119913835e-05,0.551589774871702,0.00280923559797636,0.000970464559960499,0.276383664776216,4.31576503982854e-31,-1.28764902775051,4.21352770254412e-12,-0.00353070309559481,0.56540187460107,0,1,0,1,0,1,"PKNH_1248800","PBANKA_1364900"
"PF3D7_1356300",-1.19357906814082e-19,0.678703948842491,-7.84489349865418e-22,1,1.41836240467422e-05,0.95549826070126,0.030135183620093,2.53426159812929e-05,0.0334663876934337,0.106976742243209,-0.00999130010948365,0.045436144534127,-0.00316603486368597,0.831957798536796,0.209325969462317,7.13404626878026e-14,-0.0207201337023903,0.70156705201373,0.000141707142564625,0.942216997433342,-0.000379693345784745,1,0,1,-2.19070677794081e-20,1,"PKNH_1115200","PBANKA_1132600"
"PF3D7_1357200",3.78191010170709e-05,0.678703948842491,0.0056241070065926,0.992721944520643,-6.316722858219e-05,0.997697959968591,0.0167752520686257,0.0179333438436489,-0.0224989663649865,0.000767173270076825,-0.00789951897662012,8.86908620311184e-15,0.00190935406400243,0.0611456017240054,-0.00224503928933256,4.47832374451293e-09,3.4613863479783e-06,0.360746801998284,-5.82412550752241e-06,0.197847639159614,-2.78393509824627e-06,1,-3.52631241449784e-06,0.934744965737756,3.13409204947995e-09,1,"PKNH_1114300","PBANKA_1133500"
"PF3D7_1361300",-6.59259816919204e-05,0.678703948842491,9.98594598605211e-05,0.992721944520643,0.00464708633650525,0.76579823886199,0.02765016718639,1.64227828529441e-10,-0.022768148242145,0.000167272552665031,0.00227938309986879,0.0219258858099162,-0.0117004382750994,0.176549475918785,-0.00833019060445161,5.22800966397845e-08,-0.0032057308344321,0.427727986260358,-0.000216992346164793,1.54342618337314e-05,0.00021515679727954,1,3.37581365969627e-06,0.934744965737756,1.04530361088428e-08,1,"PKNH_1110000","PBANKA_1137400"
"PF3D7_1363800",7.82073204564597e-05,0.678703948842491,3.41664228516516e-05,1,-0.00143108792541173,0.968565475410315,0.0710730100147578,1.5403905879094e-23,0.00955492845007978,0.562078986311257,0.00793195539814505,0.216109723739509,-0.0826376884161318,0.000189056831263813,-0.00132225817227623,0.0455501449987465,1.64206961127439e-05,0.10344258020245,-4.78094115111993e-05,0.000208199998510264,4.30481130581372e-05,1,-0.000125843926136636,0.934744965737756,8.84679804638765e-07,1,"PKNH_1107500","PBANKA_1139800"
"PF3D7_1364700",3.28304616392094e-05,0.678703948842491,0.000177830243085549,0.992721944520643,-0.000804559867294599,0.99616778947731,0.0167733135747892,0.0128200430403128,-0.0272264050288668,6.48115486019682e-10,0.0134043891286899,1.11279050700233e-28,-0.017339619031074,0.158613210294497,-0.010216408140414,3.80393570968948e-07,-0.000372905632083398,0.529142857920096,6.27429895989927e-07,0.61153122198011,6.2410683623598e-06,0.979368050376794,1.30922795602645e-06,1,2.04722410143961e-06,1,NA,NA
"PF3D7_1365600",0,1,0.173227394611184,0.953508223875853,0.00129408799902948,0.997142299439373,-0.127443772903456,2.35010348672139e-31,-0.0219455683875887,1.3609736850049e-05,-0.000761997577176909,0.538097884412942,-0.00479565066728581,0.172545953862292,0.0247367251466772,0.00199816816933272,-0.000625106622419221,0.259299878315593,1.51220727818148e-06,0.257460519964128,-1.29477567159488e-05,1,-2.66283721255059e-05,0.934744965737756,0,1,"PKNH_1105700","PBANKA_1141400"
"PF3D7_1365800",-0.0804145214233079,0.678703948842491,0.0153553410828377,0.992721944520643,0.0523864350989876,0.697839372017762,0.0201770329637234,0.0289342096881818,-0.0148744802312834,0.226214933707436,-0.0398817817075255,1.01213015206563e-48,0.00795695907376926,0.438206379873624,0.0171290991183063,5.17164847870829e-09,-0.0335248410232733,0.546809080577033,-0.29770571276536,4.43844311217062e-08,0,1,0.0273997854681015,0.934744965737756,0,1,"PKNH_1105500","PBANKA_1141600"
"PF3D7_1368300",-0.000213114662034902,0.678703948842491,-1.97245756995508e-05,0.992721944520643,0.00571707999505389,0.95549826070126,0.0517518932592086,5.43086954576009e-17,-0.0262008325350776,0.0102349294956585,-0.00500354583115458,0.0137321824852346,0.010911667070282,0.140751945196234,-0.0187039478667082,0.00150958669926807,-0.0014521104505603,0.448753740880218,-0.0065617032951416,0.56540187460107,-4.19722290800657e-06,1,6.11314192142555e-06,0.934744965737756,-2.06076745285202e-06,0.792522629758778,"PKNH_1102900","PBANKA_1144200"
"PF3D7_1371600",-0.210459755971515,0.869919896159956,-0.485267195545498,0.0305675250757173,-0.00102337260394915,0.926878552582867,0.00629081570667009,4.32868950145509e-11,-0.00660969358345306,1.20235101596285e-05,-0.00122535065252574,0.00126711805807641,-0.00192880520454855,0.0647088303171438,0.937079895156029,8.2335836379747e-85,-1.31088242846519,4.67432340435962e-07,0.675634559680253,8.41999259769962e-07,3.30383046874239,1,2.4357027130803,0.934744965737756,-0.18581058409208,1,NA,NA
"PF3D7_1401900",0.0439088423891697,0.678703948842491,-0.0143365944599374,0.992721944520643,-2.9747670772849e-08,0.997697959968591,-0.000634414704768494,0.546364166219982,-0.000527286395684421,0.437374159414558,-0.000501587721106098,0.390250481380092,0.00143938044020952,0.834456488579979,0.429105630657361,3.09099459589783e-47,1.30764247759584,2.77830387747218e-11,-0.00124055604045176,1,0.314586562170161,1,0,1,0.0237574999802808,1,"PKNH_1356200","PBANKA_1040000"
"PF3D7_1402000",-7.59636437782517e-06,0.678703948842491,0.13597721306915,0.37534376226307,-0.00368016578881074,0.968565475410315,-0.0470973352597194,8.02695032868131e-21,-0.00867089560966467,8.49769757325424e-08,-0.000674314580985911,0.00134252399622123,-0.000327090709931769,0.282402379346299,-0.000698939072920902,0.125764746159837,6.42289322690181e-06,2.04411366411917e-06,-0.000541140949313768,0.29905920627967,3.20599648053565e-06,1,1.42441155651357e-05,0.934744965737756,1.21337473921513e-07,1,"PKNH_1356100","PBANKA_1039900"
"PF3D7_1402500",0.00842235129583634,0.678703948842491,0.122657161160856,0.992721944520643,-0.0246387232841671,0.896190124995304,-0.134014183821743,1.72260416973134e-36,-0.00387465589433592,0.315642497504143,0.00299098829145516,1.13304505834346e-10,0.0177507730988392,0.0410980758537539,-0.0117168511125063,2.35144485992873e-21,0.000254868599221607,0.844719755110634,-0.000190829838055173,0.675379032313894,3.88963331995696e-06,1,-6.0696614965425e-05,0.934744965737756,0.00532738711959706,0.295827561852667,"PKNH_1355500","PBANKA_1039400"
"PF3D7_1402700",-2.80630810667862e-05,0.678703948842491,0.186349256934949,0.992721944520643,-0.0499716382926487,0.751176429880036,-0.151804028030429,1.6709442487322e-49,0.000491720725426125,0.816512755819853,0.00625645225678882,5.69604379528828e-09,-0.00194386436925385,0.796123251255777,-0.007928950689208,7.09787351603828e-16,0.000931312120438936,0.529597882549092,-0.000391887366060755,0.504170046400176,2.68082792630573e-06,0.979368050376794,4.25710272171972e-07,1,-1.45457960866426e-07,1,"PKNH_1355400","PBANKA_1039300"
"PF3D7_1403500",6.55131020250967e-05,0.977178071582606,-0.000146108689623244,0.992721944520643,0.0130956132400505,0.76751782978552,0.0719184927105483,1.90062912693879e-21,-0.0442122524519594,1.03750131165843e-05,0.0487173941931251,9.77263657917986e-29,-0.0458566402784451,0.122710642742822,0.0924816187230241,3.1230411541931e-11,0.496745229034524,6.17031169353838e-05,-0.078026219722942,0.0071094248891041,-0.000537910993127782,1,-0.000358196096119306,0.943099098025198,-5.22828534460047e-05,1,"PKNH_1354600","PBANKA_1038500"
"PF3D7_1405100",0,1,0.078475346086656,0.992721944520643,-0.00713623615668445,0.95549826070126,-0.0345691059615376,1.83472893061567e-08,-0.023476870108824,3.44265823388704e-13,-0.000575471390248649,0.153128772814663,5.84524246975768e-05,0.980532682753213,0.0171761843104766,9.80837591630366e-08,0.293968545461607,7.71406972542711e-10,-0.133202590187655,3.87304443387566e-05,0,1,0,1,0,1,"PKNH_1353000","PBANKA_1037100"
"PF3D7_1409700",2.92702328169065e-05,0.678703948842491,-0.0381719805718772,0.992721944520643,0.025595277626057,0.832328526790188,-0.0107524722236128,0.166998264274424,-0.0247740127995526,4.31591684234944e-05,0.00183760010079196,0.418789302051983,-0.0109220877977382,0.0333732505639968,-0.00629413331534413,1.62676694564951e-11,-2.67067822578968e-05,0.0352397833405711,1.15068856628607e-05,0.46275478370095,0.000329310546809777,1,0.000337665014234135,0.934744965737756,2.43827382348644e-05,1,"PKNH_1348600","PBANKA_1032800"
"PF3D7_1414500",-0.0235603940200689,0.839245645780991,0.403040093501046,0.755390030396799,-0.00520459167625167,0.968565475410315,-0.0822656484870273,9.62295708473306e-23,-0.00467736048975173,0.214879303657491,0.0127759091324381,8.48405547723523e-07,0.0153813890867664,0.276788209559931,-0.00979776038855977,0.208784782373048,0.312166791222642,1.02193105601853e-07,-0.0409054194943288,0.201696073220782,0,1,0,1,0,1,"PKNH_1343600","PBANKA_1028200"
"PF3D7_1416400",-0.000542040516812417,0.678703948842491,-2.01846984670596e-05,0.992721944520643,-0.00470356658038907,0.95549826070126,-0.00386285324807585,0.310701467584185,0.0684786751599691,6.48700116630747e-49,-0.0349036141588896,2.26720255133787e-33,-0.0216435119093513,4.01896868862249e-05,-0.000864949580471534,0.0405313429615758,1.58999821976953e-05,0.0238768813009559,-5.83809914067652e-05,3.12789605183037e-06,0,1,0,1,0,1,"PKNH_1341700","PBANKA_1026300"
"PF3D7_1417900",-0.0174566353921561,0.678703948842491,0.0588490912458818,0.992721944520643,-0.0115113324831088,0.95549826070126,0.0567084687337445,5.07753337540846e-06,-0.0933243204672096,6.01708335253296e-12,-0.00326870451054914,0.0419574536177091,0.00921024849961072,0.0758346047166695,-0.010101720595743,3.69456569117602e-17,5.52854677304674e-05,0.570489555067205,-0.00259122566215943,0.29905920627967,-1.32203636400487e-06,1,-1.67141719718329e-06,0.934744965737756,1.50070141017584e-09,1,NA,NA
"PF3D7_1419600",-0.11278939922951,0.678703948842491,-0.00542937230645959,0.106198092790603,-0.016370427479322,0.786167646374012,0.00869850926317874,0.0972840749596278,-0.00692645874743648,0.191839092884707,-0.00377938389287593,0.0144327437551916,-0.000150983346120599,0.986113194460352,-0.0188810366540989,2.68260482055761e-13,0.254360969518596,2.12673317068865e-10,-0.327174039067997,7.22212802114303e-05,-0.273548790256205,1,-0.236436126648987,1,0.000164640750706853,1,"PKNH_1338400","PBANKA_1023600"
"PF3D7_1421200",0.0599934652063285,0.678703948842491,-0.00541649113183186,0.992721944520643,0.0253160732602009,0.86286034520864,-0.0484824389869849,1.15100534607773e-06,-0.0259552226486728,4.90225324373455e-06,0.000138960521624759,0.00281304670455356,3.73422780615776e-05,0.906058012451094,-0.000349141651100951,0.673282952205391,-0.000218967314194189,0.256664621056531,2.12300150629675e-06,0.917531955161607,-5.50888363165664e-05,1,1.00832384706936e-05,1,3.99784601643232e-05,0.295827561852667,"PKNH_1336700","PBANKA_1022000"
"PF3D7_1421400",-5.22034043815485e-06,0.978408309388001,0.0784070705351699,0.984539788192252,-0.0642979510549487,0.661467159910895,-0.0593686350527379,8.21262969393168e-22,-0.00186532968988826,0.0285191001347559,8.18532145458236e-05,0.28431765715682,0.00216950535531918,0.0317532093080943,0.000100072269015186,0.849952028196032,0.00500529360917409,0.184897214903981,-7.66578749074152e-05,2.35584845313075e-05,1.12742387155644e-05,1,1.94841340521656e-06,1,9.14073475928007e-07,1,"PKNH_1336500","PBANKA_1021900"
"PF3D7_1422000",-0.0176434324275069,0.678703948842491,0.0751820873184951,0.90183790382959,0.0232953081453793,0.751176429880036,0.0304420122354252,0.00282535462550932,-0.0517446232118428,1.14170470078226e-07,-0.00462315334309089,0.0706631528973911,0.00400565897350484,0.716502642537266,-0.0228861857986354,0.00378024788051541,-0.015268054764759,0.00953689309066282,9.25583261279628e-07,0.675379032313894,1.56069715512865e-06,1,2.69599880150354e-06,0.934744965737756,2.22299837666888e-07,1,"PKNH_1336000","PBANKA_1021400"
"PF3D7_1425300",0.204935726156219,0.678703948842491,-0.361209868916438,0.571410557626907,0.0157000873725628,0.817393977960465,0.0274082522122852,2.69455539077005e-05,-0.0320734265592539,7.8019876064423e-06,0.00948430884475961,1.54285586731087e-11,0.0392504645925486,0.0120039504039223,-0.0390166976080866,8.80813061940389e-10,0.354102954652047,2.86912870558039e-12,-0.408133783080072,0.000105870799368975,-0.128483021059281,1,-0.00760212128067531,1,-0.0779430842641878,1,"PKNH_1333300","PBANKA_1019200"
"PF3D7_1426400",-0.00135395966520836,0.678703948842491,0.0502743349712602,0.992721944520643,0.00212724382439021,0.99616778947731,-0.0239367930005397,0.0066372101888111,-0.0141812260746405,0.0340124671202974,0.115618823364826,1.38593714874683e-91,0.0512816092592431,0.159444770410655,-0.322947983117598,9.9867349624279e-45,0.00055508331102396,0.0668906025621392,-0.00478720795624959,0.314963664632491,0.0125455684769643,1,0,1,0,1,NA,NA
"PF3D7_1428400",3.71399171000385e-05,0.678703948842491,7.00228714949632e-06,1,0.00729050093677623,0.950096387008247,0.0247422356955475,6.9793315669032e-10,-0.00669284866752427,0.198845525530386,0.000518076060061205,0.70578658862561,-0.00387925912394844,0.586843690146196,-0.00489787044236388,4.94568035726625e-07,-5.34494113524833e-05,8.03537602393549e-06,0.000152981844583037,4.15713783225879e-08,-0.000102894818177569,1,2.49958922772455e-05,0.934744965737756,5.53136882633299e-06,1,NA,NA
"PF3D7_1432300",2.11278129657194e-05,0.936989052228599,-0.0466435409782995,0.0777140197629598,0.000301940364173176,0.997142299439373,0.0475250672046652,2.87178434037091e-21,-0.00464536690596872,0.467356566741902,-0.0116055575160116,1.38313365729166e-08,0.0238232301025515,0.104073149845249,-0.0104444155589761,0.0173707471435762,0.293691061340864,5.82267445034756e-05,-0.685737983395883,0.017716290014263,-1.53711260085192,1,-2.23780675578542,0.934744965737756,-0.179230323296054,1,"PKNH_0418800","PBANKA_1012600"
"PF3D7_1432400",-0.0366807990756902,0.678703948842491,0.0158324240798598,0.992721944520643,0.00611488849262999,0.926878552582867,0.0669310708419005,5.2077670849862e-47,0.0698158781685343,1.14362331865425e-10,-0.0507339719193283,7.03167931991225e-45,-0.00706320098090924,0.274741938719593,0.0835537087118868,4.08490743054379e-24,-0.115764034733601,1.70392433172283e-05,-0.00249258232601437,0.565914818142337,-0.000146488956818255,1,2.8227444158962e-05,1,2.32814400200389e-05,1,"PKNH_0419000","PBANKA_1012500"
"PF3D7_1432700",-0.0108185411233278,0.678703948842491,-0.00259880755234365,1,0.0548403795512653,0.697839372017762,0.0832220892909919,1.8920631997388e-06,-0.110525426806292,1.35793438092343e-07,0.00883578912421624,0.297975405684379,0.0104050906084195,0.789164434747756,-0.0743659550906176,1.01714561862194e-27,4.23572935130564e-05,1.402391587543e-05,-4.34481034099598e-05,6.92534784326104e-05,-5.16909686408172e-05,1,7.87198611104933e-05,0.934744965737756,-2.96728091409807e-05,0.795725741685123,"PKNH_0419300","PBANKA_1012200"
"PF3D7_1434000",-0.0167754357996571,0.678703948842491,0.130912287150924,0.820654125003756,-0.0420630079147273,0.736882509450889,-0.0610016652159705,1.55365628705219e-11,-0.0411804074789816,1.029971004729e-08,7.16980908363121e-05,0.928822267369502,-0.00276257131402275,0.0880468930819958,0.000241330655530675,0.177443535177524,-8.33387792839722e-06,0.379433274114752,7.17585443009073e-05,1.47665335509551e-08,4.45683725537474e-06,1,7.55220502053157e-05,0.934744965737756,8.70712451400449e-06,1,"PKNH_0420600","PBANKA_1010800"
"PF3D7_1434400",-5.41604567369278e-05,0.851135960528137,-6.5530460956184e-05,0.992721944520643,-1.32216776645448e-06,0.986535792489552,0.00425593708849693,9.48369094046949e-06,-0.00101190638012486,0.497183399261829,-0.00195121710301796,1.31376607652912e-05,0.00219308673804424,0.390678030411715,0.894958850932895,4.4073514834431e-71,-1.38286023236404,1.27051965734293e-09,0.000200784576863245,3.18213419306405e-05,0.000369692904153651,1,0.000580078831280767,0.934744965737756,-6.73267710567994e-06,1,"PKNH_0421000","PBANKA_1010400"
"PF3D7_1436600",0.500538459409649,0.678703948842491,-0.727375831266076,0.0178975650527698,0.00118447077157145,0.95549826070126,0.0110999097058445,6.13392523916297e-06,0.00206188472576989,0.696514441655803,0.000940176736793065,0.752352090408711,-0.000423457362180008,0.975213207238117,0.0267131605848942,0.0290793162828844,1.77630169411882,6.93160451859517e-19,-0.519054474525,0.044212606123424,-0.828979429858929,1,-0.99299876542186,0.934744965737756,0.279321711450696,1,"PKNH_0423200","PBANKA_1008200"
"PF3D7_1437300",2.98394767035205e-20,0.678703948842491,2.79698024118632e-05,0.992721944520643,0.00224481203880293,0.882376468195098,0.00674892209344066,2.30319053192744e-15,0.00520676588848394,0.0890326757111035,-0.00516035019527205,5.77653452598391e-05,-0.00848162444835495,0.0562409691188228,0.951572904836266,6.64015789463561e-50,-1.20181363231285,2.9661250164615e-15,0.000163221196429157,4.75640136410775e-10,1.25561465194228e-19,1,0,1,5.47676694485203e-21,1,"PKNH_0424000","PBANKA_0611500"
"PF3D7_1442100",1.80560561425526e-05,0.678703948842491,-0.0153951890765749,0.992721944520643,0.0196472977410211,0.926878552582867,-0.0238450296364597,0.0934570422666354,-0.0410637082020783,3.60371544629776e-06,0.0166816476666671,8.29423301284446e-05,-0.0553407320790312,0.00776770123329473,-0.0200230946365443,1.07961853479232e-06,-1.85046449693339e-05,0.172466173493742,5.40288583492833e-06,0.418157145685697,-1.52415050079332e-06,1,1.13075685433078e-07,1,-2.24488842936437e-07,0.792522629758778,"PKNH_1240200","PBANKA_1306000"
"PF3D7_1444100",-0.09638139902452,0.678703948842491,-0.0181891835474744,0.992721944520643,-0.0132998480542449,0.882376468195098,0.0303080805875637,2.61836360103028e-08,0.190013334870553,9.79972035765291e-16,0.125928409883436,1.71651886655282e-08,-0.365916205426234,4.00954126385613e-05,0.209397519800253,9.43194530109003e-05,-0.0248242365459822,0.265683977445419,0,1,0,1,0,1,0,1,"PKNH_1238200","PBANKA_1308000"
"PF3D7_1444800",0.717678383506158,0.678703948842491,-1.17916761818358,0.185444231427112,0.0025466049346097,0.99616778947731,-0.135444828068921,8.90322083144497e-24,-0.0175931373761117,0.000308035884134919,-0.000474208832790844,0.37105828823139,0.00293356048830692,0.0358568582460094,0.0601183829824266,1.14279603493043e-28,-0.0546927186286593,0.0106788875676177,0.916086403432894,5.7328064897429e-06,-0.441249187783439,1,1.6412688070394,0.958885174581085,0.612272217281711,0.295827561852667,"PKNH_1237500","PBANKA_1308600"
"PF3D7_1446700",-0.0338957855222376,0.678703948842491,0.08973459328533,0.992721944520643,-0.00564479469391791,0.95549826070126,-0.0198830376962036,0.00856604862293594,-0.00672428365322465,0.0233979908525951,0.012047162891766,7.20159302287171e-10,-0.0139647734441239,0.274958745710852,0.00702032882624101,0.402564876703985,-0.00106281483971022,0.420293201777359,-5.33597689428861e-05,1.01056562669142e-06,0,1,0,1,0,1,"PKNH_1235500","PBANKA_1310500"
"PF3D7_1446900",4.07301109027304e-06,1,0.0392163778696534,0.992721944520643,-0.0126923169577767,0.926878552582867,-0.0246210424877108,0.000572684641983729,0.00761745905556876,0.217348471077974,0.0012265747373519,0.789944622560792,0.0116248271627289,0.726026411476991,-0.0486800928074385,3.77045634420266e-11,-4.61199561599059e-05,0.559554609232706,-0.00120841426422394,0.211270298371644,0,1,0,1,2.76344473907951e-05,0.295827561852667,"PKNH_1235300","PBANKA_1310700"
"PF3D7_1448800",1.22957174580143e-05,0.678703948842491,-0.000417263238418964,1,-0.0468678991077906,0.661467159910895,-0.00286227147198473,0.492383825123273,-0.0196231007581827,3.15287552969513e-12,0.00421822479172639,5.22366700036533e-09,0.00682711322588399,0.077446523807826,-0.0155598207914951,2.12884792741063e-26,-0.000393436163161648,0.474170380035046,3.67458849663655e-06,0.0823806808528771,1.81835228769705e-07,1,1.40664986040868e-08,1,-4.4856050589105e-09,1,"PKNH_1233300","PBANKA_1312500"
"PF3D7_1448900",-0.129510111165615,0.678703948842491,0.0560611540304366,0.992721944520643,-0.00290581122018721,0.995292784198956,0.000646400024134777,0.955011391850838,-0.00584657316622228,0.652593382808731,-0.0302799752147605,1.6360556248926e-19,-0.000674390630778545,0.897120574196448,-0.00423266897614221,7.10013298847026e-09,0.0202002280819676,0.00824038575970912,-7.20269108720613e-05,0.000554580249972444,-4.16112991536639e-06,1,-7.80792681569888e-06,0.934744965737756,1.29191106798938e-06,0.792522629758778,"PKNH_1233200","PBANKA_1312600"
"PF3D7_1450400",-0.0869245083873639,0.678703948842491,0.202989384023574,0.992721944520643,0.00839268287672292,0.95549826070126,0.0660486895532739,1.04752637450582e-15,-0.0746238421513158,6.8738968682712e-18,-0.00719303460674708,2.42194187229165e-09,0.0104134165877089,0.0202611798764611,0.135818120277268,8.72618577590079e-32,-0.0860334416599087,5.47901043444286e-07,8.53351542508891e-05,2.48972851033664e-09,-7.56947025473e-05,1,3.14162915008304e-06,0.934744965737756,-2.22503852513901e-07,1,"PKNH_1231700","PBANKA_1314100"
"PF3D7_1455000",-0.000351087434115427,0.678703948842491,0.000249733049151593,0.136488546181294,0.0105417884850838,0.808034772678263,0.0460986411559781,9.40128474393543e-11,-0.0179382076786136,0.0209146510758847,-0.00601436997009118,4.48488709192161e-08,-7.1423186357216e-05,0.949136298840436,0.0559464339419866,2.81854919825976e-07,-0.0157291568620519,0.0715892397542369,0.000159320008831447,8.96811647513703e-09,-1.60921221919346e-05,1,-3.23638232101342e-06,1,-3.86870001758709e-06,1,"PKNH_1227100","PBANKA_1318700"
"PF3D7_1455100",1.38732961364473,0.678703948842491,-1.82253649843314,0.0276500965793913,0.00462865775547941,0.968565475410315,-0.0872946830045346,4.38996841435717e-37,-0.00257451323709464,0.416470313637947,-0.00266970817000257,6.56595210891505e-08,0.00125287293292848,0.122710642742822,-0.00186235734261596,2.12038262515515e-08,0.0162718586302393,0.0210949343571758,1.18594240037217,2.45105245456288e-10,2.41854536291685,1,2.04550103698007,0.934744965737756,0.156236757775562,1,NA,NA
"PF3D7_1455900",0,1,0.00792723455281546,0.992721944520643,0.0156963997538813,0.896190124995304,0.0598555327512926,1.44140250940259e-09,0.0404412806508711,0.0105159114482181,-0.0426824562434508,6.62650739139107e-26,-0.00660063587447827,0.290715808168204,-0.00275969130532065,0.0373767109682232,2.9888359739812e-05,0.0668906025621392,-0.00219013248655295,0.539874660190729,0.000221556213021412,1,-0.000334419228104101,0.934744965737756,0,1,"PKNH_1225900","PBANKA_1319600"
"PF3D7_1457200",-0.0389082411561207,0.678703948842491,-0.0219742335829575,0.992721944520643,0.00359488705558569,0.989767120749676,-0.0911911657844847,1.5008694049174e-14,-0.00819171357856715,0.425419888602255,-0.0171667948072197,5.22884750803297e-13,0.0162461360310773,0.122032951311833,-0.0345950578988485,1.05838946254363e-16,0.000123662254942552,1.41891188130495e-05,8.46511337403029e-05,0.00370678064678749,-3.88216956464886e-07,1,5.65688306106837e-07,0.934744965737756,-1.91019819024596e-07,0.792522629758778,"PKNH_1224600","PBANKA_1320900"
"PF3D7_1458300",-0.0402340745484656,0.678703948842491,0.012246991665167,0.992721944520643,-0.00547545330368628,0.856717015622797,0.0852867646381331,7.7675697890846e-39,0.103056294396973,4.15428440511254e-05,0.097099506815812,3.54262986301619e-07,-0.487215950390834,6.05321052861622e-08,0.0486804922404334,0.0338089527832457,0.551618113419383,8.98226293198565e-05,-0.0446504371223254,0.0250957415928286,1.22639517532311e-06,1,-1.70131412755852e-05,0.934744965737756,-9.30179203661808e-08,1,"PKNH_1223500","PBANKA_1322000"
"PF3D7_1459700",2.20951355639463e-05,0.678703948842491,0.0567151680415636,0.992721944520643,-0.0157333353291021,0.817393977960465,0.0742652053619779,2.87315378910505e-15,-0.0802976224850476,3.83721007915127e-16,-2.44719662948031e-05,0.971296641454248,0.000515490488754721,0.677983873737418,-0.00229932473302764,0.00119713260311825,2.91364702491545e-06,0.174838068074964,-2.61905787162872e-06,0.216299837623737,-8.98954755831071e-07,1,-1.13552643458299e-06,0.934744965737756,1.02435570196629e-09,1,"PKNH_1222100","PBANKA_1323300"
"PF3D7_1459800",-0.0221054467624043,0.678703948842491,0.0606595077621113,0.992721944520643,0.032578542075873,0.817393977960465,0.069340875689389,6.93400789096693e-06,-0.115829608053283,1.22611774213773e-19,-0.0114305294051827,1.3223469736227e-06,-0.00172939288960899,0.780448588406802,0.0496820944440429,6.54243908155938e-30,-0.0433298978023326,5.58776113056169e-05,2.80539855532796e-05,2.76382806825767e-06,1.36004971411029e-06,1,8.69931554023415e-07,0.934744965737756,1.34229566120339e-07,1,"PKNH_1222000","PBANKA_1323400"
"PF3D7_1460300",-0.233394495018902,0.678703948842491,0.15240138146388,0.983417959434541,0.0323565563369481,0.867832314271086,0.141116025558308,1.86713184469817e-15,-0.166960495782677,3.25538947347177e-29,-0.0525390228747708,1.40232849839056e-45,0.0138444159441228,0.00603405550432738,-0.0198560285491651,3.42527507954446e-22,-0.00100349906668557,0.00824038575970912,-4.29534918522556e-06,0.86240438890076,0.000246132960075023,0.979368050376794,0.000157887272283103,0.934744965737756,2.33866718603832e-05,1,"PKNH_1221400","PBANKA_1324000"
"PF3D7_1460700",0.00251969961805378,0.678703948842491,0.153742687355097,0.992721944520643,-0.0237255565900212,0.896190124995304,-0.120027444905613,1.36983180407605e-34,-0.00431759880981362,0.226214933707436,0.00301371514334564,2.91814359534537e-12,0.0239714366430961,0.0306093962227852,-0.0116322189021849,2.21561543553442e-22,-0.000940834442299961,0.441870253985924,2.16466529131041e-06,0.332801189170944,5.5731983968302e-07,1,-6.09858754245787e-07,1,4.47216694279778e-06,0.295827561852667,"PKNH_1221000","PBANKA_1324400"
